Sale_Price,Garage_Cars,Year_Built,Total_Bsmt_SF,Wood_Deck_SF,No_Fireplace,Lot_Area,Second_Flr_SF,Garage_Area,Longitude,Bsmt_Unf_SF
132000,2,1962,1057,0,1,7420,0,576,-93.673987,640
132500,1,1962,999,0,1,7758,0,264,-93.673889,411
129000,2,1961,1040,168,1,6970,0,544,-93.66955899999999,108
143900,1,1962,1140,0,0,13673,0,349,-93.669552,1140
145000,2,1968,1040,188,1,7476,0,686,-93.672318,228
128500,2,1961,988,0,1,9945,0,572,-93.673518,161
125500,1,1967,876,0,1,6173,0,288,-93.671941,277
300000,2,1990,1223,0,0,19522,1232,564,-93.661846,496
294000,2,1974,1192,220,0,17542,651,518,-93.66184799999999,36
129000,2,1974,1037,136,1,10751,0,431,-93.660522,250
171000,2,1975,1390,0,0,16647,0,611,-93.66198299999999,0
147000,2,1973,1044,455,0,12712,0,542,-93.662134,76
302000,2,1990,1453,500,0,9572,1357,750,-93.653082,971
285000,2,1992,1683,0,0,10678,743,541,-93.652658,983
214000,2,2004,1378,160,0,4379,0,540,-93.647974,527
166000,2,2006,1141,0,1,3523,0,484,-93.64733000000001,1081
193800,2,2006,1511,0,1,3784,0,476,-93.647166,1451
208900,2,2006,1352,0,0,4230,0,466,-93.646653,1352
194000,2,2006,1352,0,0,3606,0,466,-93.646637,415
207500,2,2006,1550,0,1,5330,0,528,-93.64660699999999,1550
199900,2,2006,1241,0,1,4274,0,569,-93.646576,135
164700,2,2006,625,0,1,4251,625,528,-93.646478,625
176500,2,1999,744,0,0,2280,744,440,-93.64410699999999,179
176000,2,1999,729,0,0,3230,729,440,-93.64409599999999,310
168500,2,2000,756,0,0,2117,756,440,-93.645671,336
177000,2,2000,756,0,1,2117,804,440,-93.645639,339
177000,2,2000,756,0,0,2117,756,440,-93.645595,320
148800,2,2004,551,0,1,5105,551,480,-93.645482,312
174000,2,1999,776,206,1,2645,677,492,-93.641813,776
239000,2,1997,975,0,0,7399,975,576,-93.64218199999999,326
204000,2,1999,1339,176,1,7321,0,625,-93.639931,1339
301000,2,2003,1054,0,0,8010,976,552,-93.639878,90
312500,2,1998,1220,147,0,8413,1142,1105,-93.643456,319
279700,2,1994,1494,0,0,9466,0,478,-93.648204,0
255000,2,1980,2002,180,0,12000,0,546,-93.645798,270
194000,2,1978,1360,168,0,16157,0,588,-93.645589,289
218000,2,1976,1437,0,0,10768,0,528,-93.64577,280
213750,2,1978,1057,133,0,3840,0,571,-93.648172,0
187000,2,1976,528,113,0,9600,761,512,-93.645547,528
181500,2,1976,1262,298,0,9600,0,460,-93.645544,284
373000,2,1981,2461,266,0,17778,0,676,-93.658232,0
190000,2,1977,1361,155,0,18890,1259,600,-93.6574973,652
226000,2,2001,1057,0,0,7050,872,650,-93.639515,319
143450,2,1968,912,0,1,11700,0,412,-93.63454499999999,912
240050,2,1970,1008,0,0,8000,1008,570,-93.635094,93
162500,2,1969,973,160,1,8723,0,480,-93.634528,0
164000,2,1968,1295,0,1,11700,0,528,-93.635899,385
185000,2,1972,1124,202,0,11358,0,515,-93.63155400000001,778
188500,2,1993,1594,190,0,9547,0,472,-93.638051,1594
255000,2,1993,1148,235,0,10530,984,473,-93.63687,329
136905,2,1976,1680,0,1,11500,0,528,-93.633748,1680
158500,2,1966,1093,224,0,10738,0,484,-93.63167299999999,301
175500,2,1973,1242,0,0,9600,0,528,-93.631302,326
127000,1,1963,1052,0,1,10800,0,311,-93.62992220000001,171
127000,1,1967,949,88,1,8050,0,308,-93.62919000000001,437
143000,1,1967,1214,0,0,10355,0,318,-93.626518,519
156000,2,1965,1073,0,1,10289,0,515,-93.62589799999999,237
144000,1,1958,1024,316,0,9503,0,484,-93.624758,193
119000,1,1964,1728,155,1,10624,0,352,-93.624592,1424
103000,3,1964,0,0,1,10899,0,530,-93.62454100000001,0
139900,1,1960,978,0,0,12342,0,286,-93.62474499999999,978
151500,1,1960,958,0,1,12772,0,301,-93.623636,460
126500,2,1960,1065,74,1,8892,0,461,-93.624606,1065
145000,1,1958,588,224,1,10482,0,264,-93.623104,81
120000,1,1958,912,12,1,7535,0,297,-93.621352,522
124000,2,1956,894,0,0,7450,0,396,-93.621344,250
106500,1,1959,0,0,1,8339,0,294,-93.62232,0
140500,2,1961,864,128,0,14357,0,440,-93.622834,386
137500,2,1961,964,170,0,8243,0,784,-93.621452,264
117600,1,1960,894,0,1,8680,0,312,-93.62144,894
163500,2,1966,1174,0,0,8800,0,440,-93.62694499999999,520
161000,2,1965,1042,192,1,9200,0,440,-93.630023,548
158000,1,1964,1302,333,1,9350,0,309,-93.6279875,452
224500,2,1964,845,0,0,8800,1309,539,-93.626864,431
147000,1,1964,1130,0,0,11382,0,286,-93.6276375,533
200000,2,1959,1592,0,0,22002,0,510,-93.6249615,206
181900,2,1960,1144,216,0,14585,0,572,-93.624484,331
150750,2,1959,1063,0,1,7388,0,624,-93.62326,658
101800,2,1962,0,0,1,9842,0,462,-93.621368,0
124000,1,1950,932,0,0,8280,0,306,-93.622804,932
138500,2,1940,822,284,1,12172,0,512,-93.621503,433
39300,0,1946,0,0,1,5000,0,0,-93.629661,0
64500,0,1946,666,0,1,5000,0,0,-93.629545,367
64000,0,1945,370,0,1,3500,228,0,-93.628654,226
112000,1,1958,808,143,1,5175,0,308,-93.628582,254
165000,2,1964,816,0,0,9500,850,540,-93.625632,374
144000,1,1955,1078,0,1,9600,0,288,-93.623704,710
137000,2,1948,928,0,1,11345,992,400,-93.62148499999999,708
105000,1,1941,768,0,0,9492,408,240,-93.620497,359
146500,1,1942,728,168,0,9480,756,312,-93.620491,342
126000,3,1968,1560,0,1,8668,0,792,-93.619383,1560
175000,2,1966,793,140,0,10050,0,432,-93.61706,191
158500,2,1961,1218,0,0,9600,0,525,-93.615687,618
114500,1,1958,912,0,1,10150,0,275,-93.616099,456
144000,1,1958,874,0,1,11344,650,315,-93.618143,414
129000,2,1965,1021,0,0,18450,915,596,-93.615535,111
141000,1,1957,936,0,1,8760,0,315,-93.618786,63
131000,1,1956,1008,0,1,6860,0,308,-93.618404,100
142100,2,1963,1053,240,1,8250,0,692,-93.619352,765
139000,1,1958,1056,0,1,8176,0,308,-93.617521,210
157900,1,1958,1442,0,1,9750,0,301,-93.61528100000001,834
139400,1,1954,1056,390,1,9250,0,260,-93.6168658,108
150000,1,1957,1244,0,0,11988,0,336,-93.613046,467
120000,1,1960,1144,0,0,9100,0,336,-93.61169699999999,1144
174850,2,1957,1331,0,0,9736,0,464,-93.612347,525
116000,1,1957,922,0,1,9770,0,308,-93.613457,410
135000,1,1956,1048,0,1,10152,0,286,-93.61398299999999,462
163500,2,1970,1657,0,0,12155,0,484,-93.610875,420
130000,1,1955,1204,278,0,12198,0,310,-93.612301,424
129500,1,1955,1216,0,1,10050,0,336,-93.61926770000001,928
142000,1,1953,864,63,1,11556,0,336,-93.617242,456
128600,2,1958,1560,0,1,8078,0,484,-93.61848,1560
125000,2,1952,948,0,1,10950,0,410,-93.615622,507
136000,1,1953,1040,0,1,7942,0,293,-93.61842800000001,0
134500,1,1953,1008,0,1,8923,0,240,-93.617075,365
127000,1,1956,925,152,1,8540,0,252,-93.612414,120
130000,2,1955,384,0,0,7134,0,572,-93.612401,0
115000,1,1955,1190,0,1,7150,500,352,-93.61245,1040
116900,1,1955,923,81,0,8400,0,390,-93.612075,130
132000,1,1956,928,261,1,13300,0,252,-93.612252,551
153000,1,1953,1105,225,0,9532,0,280,-93.618606,156
112500,1,1952,924,0,1,15783,0,420,-93.61975179999999,632
138000,0,1890,925,231,1,14190,544,0,-93.620343,925
135000,2,1949,845,0,1,9600,0,576,-93.617191,625
156000,1,1953,1216,200,0,12099,0,371,-93.618445,1018
301600,3,1935,666,0,1,21281,1778,1200,-93.615616,666
109000,1,1940,735,0,1,10134,299,240,-93.61548499999999,735
103200,0,1956,882,0,1,5500,0,0,-93.61330090000001,882
128500,2,1925,1151,0,1,10284,436,580,-93.61553599999999,55
64500,1,1927,656,0,1,10800,0,216,-93.612418,656
148000,0,1895,736,0,1,10800,783,0,-93.6139,736
86000,1,1920,691,0,1,5400,0,216,-93.613899,691
172000,1,1963,725,460,0,10090,616,276,-93.607117,0
120000,1,1961,920,0,1,8700,0,240,-93.609148,728
128500,1,1968,952,0,1,8300,0,288,-93.610561,0
135000,2,1969,1040,335,0,11606,1040,504,-93.605388,390
122900,2,1949,672,0,0,8064,252,576,-93.610609,672
119200,1,1948,1082,0,0,11664,0,240,-93.61061099999999,746
143000,1,1949,1040,0,0,10496,678,315,-93.610623,844
119000,1,1950,876,0,1,7200,0,276,-93.607957,246
102000,1,1950,864,0,0,7200,0,357,-93.607963,432
129000,2,1950,864,194,1,7200,0,720,-93.607963,317
135000,1,1960,1010,0,1,7000,0,254,-93.606932,422
152000,1,1959,1040,0,1,7500,0,286,-93.605968,466
140000,1,1958,1170,0,0,7315,0,338,-93.60674,545
152000,1,1960,1242,0,1,7903,0,324,-93.606782,503
156500,1,1960,1377,0,0,8000,0,351,-93.605942,125
141000,0,1961,1800,0,1,8000,0,0,-93.606746,1800
99000,1,1961,0,0,1,7000,0,300,-93.606746,0
187000,2,1964,822,239,0,9760,831,440,-93.60483599999999,169
169500,1,1962,864,0,0,7590,936,264,-93.603701,324
125500,1,1962,864,58,1,6600,0,294,-93.603703,312
130000,1,1962,896,24,0,6760,0,288,-93.604562,162
103000,2,1926,850,0,1,6978,0,576,-93.61896899999999,850
132000,2,1910,264,270,1,9600,664,360,-93.616988,264
127500,2,1927,845,0,1,6000,430,576,-93.6190545,569
89500,1,1922,1022,0,0,4480,0,184,-93.62024,240
140000,2,1980,936,49,1,7200,0,672,-93.617135,0
99900,1,1920,967,0,0,3153,0,180,-93.6176729,967
100000,1,1885,641,0,1,10800,0,273,-93.615432,641
130000,2,1940,808,0,0,7200,0,379,-93.61544599999999,808
135000,2,1900,680,116,0,9000,494,576,-93.60861,550
120000,1,1948,649,0,1,6000,504,308,-93.608868,318
89471,2,1937,907,0,1,5925,0,672,-93.60685699999999,739
85000,1,1900,570,0,1,5925,380,252,-93.606842,0
108500,1,1920,960,0,1,6000,0,308,-93.607723,710
137000,2,1900,1075,0,1,9639,642,342,-93.61046999999999,1075
110500,0,1945,686,58,1,3880,0,0,-93.60826309999999,357
100000,2,1923,968,0,1,8520,0,480,-93.606789,968
184900,2,1910,725,0,1,10337,863,816,-93.618662,725
145000,1,1927,728,0,0,9863,728,374,-93.6190848,322
125000,1,1925,702,0,1,9600,630,250,-93.61706099999999,702
114000,2,1910,616,280,1,4571,616,480,-93.61829399999999,448
90000,2,1900,662,0,1,13600,915,560,-93.616911,662
144100,2,1910,926,128,1,8398,659,468,-93.6188503,667
117500,1,1880,1008,0,1,9900,1032,205,-93.617037,1008
124500,1,1930,687,0,0,3600,671,336,-93.615578,371
185000,2,1879,819,0,0,13500,1142,576,-93.612061,819
133900,2,1910,1214,0,0,7200,1031,506,-93.61219100000001,168
152000,1,1926,1149,0,1,5400,467,216,-93.608882,779
153500,2,1948,1559,0,1,8100,0,812,-93.6094532,1221
159500,2,1890,718,0,1,10800,978,704,-93.608678,718
87000,1,1930,912,0,1,9439,336,160,-93.6047622,588
104500,1,1956,0,0,1,8626,0,331,-93.60417650000001,0
110000,1,1949,0,0,0,11800,0,384,-93.6051157,0
136500,1,1925,756,0,0,6854,144,308,-93.62818730000001,212
128250,1,1950,910,0,1,8674,525,308,-93.6262716,0
144000,2,1920,915,0,0,8731,0,495,-93.627605,270
210000,2,1923,1065,0,0,8737,720,440,-93.627487,765
135000,1,1939,728,0,1,6125,546,224,-93.62471500000001,422
128000,1,1939,600,0,0,6000,624,217,-93.623521,324
131000,2,1941,735,0,0,6000,349,440,-93.621501,360
113000,1,1939,884,0,1,6120,0,240,-93.623643,884
126000,2,1938,861,225,0,6240,548,528,-93.623631,809
132000,1,1939,672,0,1,6240,423,280,-93.624539,624
131750,1,1930,966,174,0,6240,412,230,-93.622551,966
132500,2,1926,756,25,1,6120,378,379,-93.621504,405
137500,1,1920,939,24,1,6120,574,180,-93.621502,939
132000,2,1929,832,48,1,6120,0,576,-93.6224,832
127500,1,1931,884,0,0,6240,408,560,-93.62240200000001,459
102000,1,1926,960,0,0,6180,0,180,-93.6212119,960
200000,1,1918,1100,0,1,7755,1164,408,-93.6209132,1100
180500,2,1919,764,0,0,13515,764,520,-93.62576,764
165000,2,1920,768,0,1,8850,624,576,-93.625435,768
90000,2,1926,750,0,1,8550,356,576,-93.62528499999999,750
153575,1,1915,698,0,1,8730,698,384,-93.625284,698
140000,2,1929,672,0,0,5700,672,456,-93.62416490000001,336
136000,1,1916,714,88,0,8520,862,216,-93.62033000000001,0
113000,1,1901,592,0,1,5680,240,240,-93.622147,592
117000,1,1901,969,0,1,5680,245,216,-93.6220032,969
169500,1,1931,1040,0,0,7758,592,240,-93.628447,816
139400,1,1930,637,0,0,7449,0,280,-93.62830100000001,637
202500,2,1963,741,0,0,13200,797,658,-93.629496,366
127000,0,1914,684,136,1,6882,582,0,-93.6277573,684
141000,1,1937,780,0,0,9000,595,544,-93.6275137,780
212300,1,1950,976,285,0,9780,976,299,-93.629501,224
161000,2,1915,1138,0,0,10320,1042,720,-93.6274918,763
99500,2,1958,808,0,1,4330,477,436,-93.628263,0
101000,1,1920,530,0,1,7200,530,288,-93.6263765,530
109900,2,1916,1196,0,1,4800,0,440,-93.625297,999
128500,2,1941,720,237,1,12358,0,660,-93.622793,360
122000,1,1910,925,0,0,10120,925,308,-93.622025,925
87000,0,1930,672,0,0,4388,0,0,-93.62188,556
50000,1,1910,771,14,1,10320,504,264,-93.623814,771
219000,2,1937,1005,521,0,12888,1005,498,-93.655699,717
200500,0,1946,1598,122,0,18030,971,0,-93.656124,977
126000,1,1940,756,0,1,8160,378,240,-93.657089,444
108500,1,1942,672,0,1,4484,504,240,-93.655924,187
130000,1,1963,925,40,1,11235,0,308,-93.675549,0
158450,2,1964,1420,92,0,11235,0,572,-93.67555899999999,635
115400,2,1964,1005,0,1,14299,0,440,-93.672207,348
118500,1,1961,1029,64,1,7943,0,261,-93.669741,126
165000,2,1964,980,0,0,14149,0,528,-93.674417,190
123000,1,1966,1040,0,1,11677,0,264,-93.67369000000001,30
129000,1,1966,814,0,1,8400,0,240,-93.677504,0
125000,1,1966,894,0,1,7094,0,384,-93.676953,340
108000,1,1968,948,147,1,8978,0,300,-93.677778,948
119900,2,1971,768,138,1,8425,0,576,-93.678149,20
115000,1,1968,876,0,1,8665,0,264,-93.675714,420
134500,2,1967,943,132,1,8398,0,528,-93.67799699999999,300
127000,1,1966,955,0,1,7742,0,386,-93.677601,192
129000,2,1968,894,0,0,8724,0,450,-93.676681,402
143500,2,1977,660,138,0,8197,0,528,-93.672119,660
129000,1,1966,912,204,1,8169,0,315,-93.668544,261
187000,1,1956,1240,0,0,14175,0,323,-93.664037,332
158000,2,1920,671,128,0,16779,1087,638,-93.662239,404
112000,2,1918,816,0,1,25339,0,576,-93.660671,816
165250,1,1940,680,0,0,6960,504,224,-93.660691,422
150000,2,1954,967,81,0,11375,0,494,-93.66198299999999,231
137000,1,1958,1158,0,0,13770,0,303,-93.661985,95
89500,2,1945,0,0,1,9000,0,460,-93.659355,0
302000,2,1971,1643,380,0,115149,0,739,-93.676272,424
182000,2,1984,1190,0,0,11075,0,552,-93.673958,0
211000,2,1988,1151,0,0,10029,896,521,-93.674582,320
216000,2,1948,409,0,0,17541,0,576,-93.669606,109
130000,2,1953,1073,0,0,22692,0,649,-93.671221,486
109900,1,1946,484,0,1,17808,0,336,-93.671511,484
255000,2,1954,1288,0,0,12671,0,527,-93.66504,935
243000,2,1950,1202,0,0,12615,0,576,-93.663415,725
154000,1,1954,988,366,1,10512,638,332,-93.66712,497
118000,1,1958,864,0,1,5400,0,399,-93.66060999999999,411
80000,1,1958,0,0,1,11515,0,308,-93.663517,0
150000,0,1977,1440,321,1,7711,0,0,-93.6644275,0
86000,0,1920,528,0,1,9098,0,0,-93.66468,180
130000,1,1984,1038,0,1,3869,0,264,-93.66431379999999,0
125000,1,1951,1342,0,1,9280,0,256,-93.65854499999999,785
136500,1,1951,1080,0,0,11100,400,253,-93.66056999999999,0
96000,1,1920,951,0,1,7550,376,280,-93.65965899999999,951
120000,1,1957,0,116,0,9060,0,252,-93.658537,0
228500,2,1984,1105,0,0,23920,717,515,-93.69315300000001,1105
179900,2,1990,910,0,0,10357,0,719,-93.684102,172
225000,3,1990,700,127,0,13474,1121,746,-93.684102,0
301000,2,1986,1502,201,0,10380,1177,576,-93.68347,0
238000,3,1991,1104,72,0,13125,1215,833,-93.683309,422
228500,2,1989,807,0,0,11287,807,575,-93.683226,386
220000,2,1994,779,202,0,9317,929,499,-93.681061,282
383970,3,2007,1264,120,0,9965,1414,792,-93.686828,280
424870,3,2006,1466,125,0,9965,1362,1052,-93.686941,316
250000,3,2007,1643,204,0,9178,0,870,-93.690342,1643
360000,3,2006,2140,136,1,10481,0,894,-93.69067,2140
279500,3,2006,1494,160,0,10652,0,840,-93.691248,1494
200141,2,2007,1316,0,0,11175,0,440,-93.691213,1316
246500,3,2007,1643,192,0,10235,0,870,-93.69101500000001,1643
276000,3,2007,1482,0,0,9588,1092,868,-93.690234,1482
203000,2,2005,1274,264,1,8814,0,508,-93.689071,349
155835,2,2006,728,0,0,11103,728,440,-93.689071,728
194000,3,2006,1240,140,1,8556,0,826,-93.69003000000001,1240
195400,2,2007,1208,105,1,6762,0,628,-93.69135,544
217000,3,2005,1546,144,1,11750,0,796,-93.688941,1526
212999,2,2006,1489,144,0,8760,0,674,-93.688923,1453
175900,2,2005,1270,0,1,7242,0,524,-93.68988399999999,1270
191000,2,2005,879,164,1,9316,916,578,-93.688917,879
176432,2,2006,1314,0,0,9317,0,440,-93.68893100000001,1290
277000,2,1988,1157,60,0,14364,882,454,-93.685142,92
207000,2,1988,929,108,0,8883,927,619,-93.68494399999999,0
277000,2,1958,1444,0,0,159000,700,389,-93.682439,747
240000,2,1992,1580,216,0,53107,874,501,-93.679216,595
187500,2,1966,832,133,1,12205,1111,444,-93.6825099,264
279000,2,1976,966,646,0,20064,0,529,-93.683612,0
139500,2,1994,1022,0,1,14217,0,747,-93.691971,472
126000,1,1994,990,0,1,8775,0,299,-93.69206899999999,495
177500,2,1995,1200,0,1,11249,0,521,-93.688862,322
175000,2,1997,635,142,1,10021,662,497,-93.690402,96
211000,2,1998,794,0,1,9531,914,546,-93.690545,88
146000,1,1994,990,256,1,8428,0,384,-93.692286,570
147900,1,1996,1097,306,1,16561,0,242,-93.692696,548
123600,0,1994,990,0,1,8070,0,0,-93.692415,402
204750,2,1997,824,0,1,9337,881,684,-93.69063299999999,176
235500,2,1999,988,202,0,10820,885,597,-93.688952,646
217000,2,1998,853,0,0,12352,900,534,-93.68892,215
190550,2,2001,845,0,1,9543,845,517,-93.68934399999999,845
217500,2,2000,985,193,0,8826,857,486,-93.689518,144
226000,2,2003,1453,144,1,10665,0,558,-93.691469,440
180000,2,2003,840,144,1,11317,828,500,-93.692052,840
131000,2,1974,864,0,1,11800,0,440,-93.684962,201
153500,2,1976,1015,127,0,8660,0,370,-93.686678,513
160000,2,1977,995,0,0,9720,0,576,-93.6874333,240
134900,2,1977,1040,0,1,8982,0,748,-93.68773399999999,501
130000,1,1977,876,0,1,16300,0,308,-93.684837,399
120000,2,1975,864,0,1,9675,0,440,-93.684993,102
112500,2,1972,882,96,1,7700,0,461,-93.683235,276
122000,2,1975,969,0,1,10356,0,440,-93.684354,253
127000,2,1972,864,155,1,7200,0,576,-93.68315799999999,193
117000,2,1972,385,352,1,7200,0,728,-93.68316899999999,0
305900,3,2004,2000,168,1,10386,0,888,-93.68785600000001,536
228500,2,2002,1284,192,0,9375,885,647,-93.686575,1284
270000,2,2000,1673,306,0,11354,0,583,-93.682805,261
192000,2,2002,1459,192,0,8749,0,527,-93.68679499999999,1459
213000,2,2003,979,0,0,8749,940,610,-93.687786,325
200000,2,2002,860,386,1,8158,869,542,-93.68675,860
267000,2,1998,1028,208,0,16226,1242,683,-93.683813,747
228000,2,1994,1556,120,0,11927,0,484,-93.679583,683
275000,2,2001,1531,184,0,12728,908,560,-93.681196,333
211000,2,1996,860,225,0,15295,780,608,-93.6800822,98
285000,3,2002,1626,257,0,11248,0,702,-93.679805,567
240000,2,1995,1220,0,0,10000,870,556,-93.681274,141
131500,2,2003,848,140,1,4435,0,420,-93.681085,189
246900,2,1999,1341,240,0,17227,0,482,-93.679505,426
219500,2,2003,847,100,0,8200,1081,434,-93.68768399999999,847
185000,2,2003,1337,0,1,8450,0,531,-93.686903,638
179400,2,2007,738,0,1,8145,738,552,-93.68411800000001,738
213500,2,2006,939,144,1,9245,858,639,-93.68413699999999,939
179600,2,2004,1422,192,1,8500,0,626,-93.684714,1422
173500,2,2005,1169,100,1,8769,0,578,-93.684625,460
167840,2,2006,1330,0,0,8334,0,437,-93.684285,1330
168675,2,2006,738,100,0,8333,753,484,-93.684271,738
167000,2,2005,768,0,1,9045,768,400,-93.68373199999999,768
140000,2,1965,1214,0,1,9170,0,461,-93.6783521,420
118500,1,1967,936,405,0,9825,0,384,-93.677545,0
110000,2,1963,1088,0,1,8308,0,520,-93.676222,115
94750,1,1965,960,120,1,10921,0,432,-93.67145500000001,440
122000,2,1925,901,0,0,16287,450,576,-93.671454,666
110000,2,1960,1179,0,1,8240,0,622,-93.671453,1179
118500,0,1990,816,0,1,11841,0,0,-93.673197,0
133500,2,1976,960,228,0,6285,0,528,-93.6747048,456
148000,1,1976,1143,370,0,7917,0,504,-93.67525,392
141000,2,1979,0,0,1,9555,1133,579,-93.674327,0
155000,2,2006,1125,80,1,8536,0,430,-93.674307,1125
157000,2,2005,1090,0,1,7024,0,450,-93.673253,110
171500,2,2005,734,0,1,7023,674,489,-93.67318,123
183850,3,2008,5095,546,0,39290,0,1154,-93.6762195,1085
184750,3,2007,3138,208,0,40094,1538,884,-93.676241,878
140000,2,2005,547,0,1,3675,0,525,-93.670587,80
131750,1,1959,960,144,1,6400,0,392,-93.665737,52
61500,0,1955,0,0,1,6882,0,0,-93.66476800000001,0
111000,1,1954,864,0,1,10215,0,248,-93.66350899999999,372
98500,0,1946,1195,118,1,8741,0,0,-93.664686,1195
79000,0,1931,544,0,1,4270,0,0,-93.661542,0
108500,1,1920,660,0,0,10042,125,216,-93.660303,238
110000,2,1954,894,0,1,9450,0,400,-93.665875,342
112000,1,1910,560,168,1,11767,550,384,-93.66482099999999,560
125000,1,1955,768,0,0,8172,0,355,-93.66346,224
79275,2,1955,864,196,1,8172,0,528,-93.663455,182
119000,1,1954,948,0,0,8190,0,280,-93.663329,216
200000,0,1914,1440,0,1,10896,1440,0,-93.650162,1184
150000,0,1923,1296,0,1,10890,1296,0,-93.65181,925
165000,1,1923,602,96,0,10592,602,180,-93.646624,602
96500,1,1926,768,0,1,10594,0,200,-93.646688,768
136500,1,1926,1290,0,1,7223,0,352,-93.646817,971
146500,1,1921,651,216,0,6821,539,240,-93.64672,538
175000,1,1937,731,0,0,7200,787,240,-93.64616540000002,162
148500,1,1930,531,0,0,4000,531,216,-93.644544,285
141500,1,1921,585,184,0,6720,585,228,-93.644669,585
189950,1,1918,912,0,0,7642,514,216,-93.6447083,912
135000,1,1926,686,0,0,7155,775,225,-93.644511,686
164000,1,1941,918,0,0,7128,728,240,-93.64469799999999,554
90350,1,1913,440,0,0,4280,0,352,-93.64475999999999,75
139000,2,1910,661,242,0,5362,589,552,-93.646289,661
119750,1,1938,920,0,0,6305,0,240,-93.646416,920
145000,2,1946,979,0,1,7136,979,492,-93.6435257,495
145000,3,1949,1001,0,1,6270,1001,871,-93.643215,717
238000,2,1927,851,291,0,7230,851,264,-93.64281,851
153500,2,1951,0,174,0,13108,0,400,-93.641948,0
239000,3,1918,1370,0,0,22420,1254,864,-93.644426,242
359100,2,1934,965,0,0,12168,1254,380,-93.641322,537
188000,1,1930,930,0,0,7810,525,231,-93.642359,741
220000,2,1932,854,0,0,11275,895,432,-93.6428531,0
140000,2,1941,728,0,1,6221,595,528,-93.640497,195
315000,2,1932,853,0,0,10570,1178,440,-93.64115600000001,556
259500,1,1945,1028,224,0,7259,884,180,-93.642663,104
257500,2,1957,1477,0,0,14442,0,416,-93.642883,291
219500,1,1940,800,0,0,13125,780,240,-93.6440062,390
217000,2,1953,1809,166,0,21000,0,450,-93.639393,905
201000,2,1960,1560,0,0,25485,0,580,-93.640326,0
215000,2,1968,1488,0,0,21579,0,552,-93.641849,675
123900,2,1980,516,180,0,1782,516,462,-93.64574300000001,186
170000,2,1995,1680,152,1,17871,0,628,-93.64492299999999,1680
200000,2,1988,1004,135,1,3907,0,509,-93.645785,427
198000,2,1971,1696,0,0,20693,0,625,-93.643548,1262
200624,2,1957,2035,0,0,32668,0,484,-93.643429,816
315000,2,1986,279,216,0,18044,0,691,-93.640182,279
115000,0,1919,793,0,1,8500,520,0,-93.628412,793
141000,2,1940,720,0,1,7000,495,720,-93.6295,345
87000,2,1941,720,0,1,5000,0,360,-93.59656899999999,604
129850,0,1925,936,0,1,7288,665,0,-93.59700500000001,936
100000,1,1939,732,0,1,6060,351,264,-93.626875,732
150909,0,1923,859,174,1,9060,886,0,-93.62826,311
75200,1,1922,816,0,1,3672,0,100,-93.625313,816
118400,1,1920,1012,0,0,8263,0,308,-93.629496,1012
67000,1,1920,961,0,1,8967,0,338,-93.628236,961
152000,1,1950,910,289,1,13710,648,282,-93.626689,490
68104,1,1939,0,48,1,11067,0,256,-93.628222,0
119600,0,1895,957,0,1,8250,957,0,-93.616969,957
140000,2,1957,1073,0,1,6565,0,720,-93.6150637,106
124900,1,1930,837,154,1,6060,0,216,-93.613886,100
375000,2,2006,1573,123,0,5568,0,495,-93.615697,0
235000,2,2006,1573,123,0,4750,0,538,-93.61561800000001,0
183500,2,1979,1001,84,0,12150,0,486,-93.606577,0
156000,2,1978,888,0,0,7540,0,470,-93.606672,115
134000,2,1983,1084,120,1,9187,0,484,-93.607597,748
215000,3,2002,1441,168,0,10000,0,650,-93.607551,856
245000,2,2002,1409,0,0,12864,0,576,-93.606933,17
210000,2,1991,1454,114,0,9928,0,506,-93.60250500000001,215
148000,1,1975,852,192,1,8750,0,360,-93.60104,98
143000,2,1974,970,193,0,8410,0,528,-93.60177900000001,46
244000,2,1987,1501,240,0,4054,0,512,-93.63965999999999,552
330000,1,1998,1502,0,0,9763,0,286,-93.647403,328
170000,1,1959,1350,0,0,16905,0,308,-93.649757,383
257000,2,1958,585,274,0,19958,0,461,-93.6494462,585
231713,2,2006,1689,100,1,8368,0,433,-93.650588,1689
267300,2,2006,1546,132,0,8298,0,502,-93.65056899999999,963
265900,2,2006,1476,120,0,9037,0,472,-93.650561,1048
239000,3,2007,1571,100,0,10991,0,722,-93.651732,1571
248900,3,2006,1638,192,0,10656,0,870,-93.650417,1638
174000,2,1985,1265,232,1,10331,0,528,-93.646617,970
187500,2,1990,1156,168,0,13758,530,400,-93.644366,254
204000,2,1996,872,144,1,9303,868,422,-93.646782,130
180500,2,2001,1267,256,1,6718,0,471,-93.64679100000001,1017
187500,2,2003,868,160,0,9590,0,438,-93.646788,82
282000,3,2002,1922,201,0,11305,0,692,-93.64689399999999,593
178000,2,1996,1491,0,0,7777,0,571,-93.64663399999999,1491
270000,3,2002,1616,0,0,14536,0,808,-93.64758499999999,316
279900,2,2003,1122,143,0,11800,1340,452,-93.647199,356
186700,3,1963,1572,0,0,35133,0,995,-93.662162,413
283463,3,2006,1732,0,0,15306,0,712,-93.653109,1652
392000,3,2006,1824,160,0,12633,0,932,-93.652429,1824
281213,3,2005,1094,144,0,12665,1349,642,-93.64756899999999,1094
147000,0,2007,1120,0,1,8402,0,0,-93.610102,914
